Datetime,CPU,RSS,VMSize,Read,Write,Annotation,,,
2022-08-11 09-38-47,1931.413613,38041313280,45864235008,4096,4096,,,,
2022-08-11 09-38-51,1992.217951,38041022464,45824311296,4096,4096,,,,
2022-08-11 09-38-56,2066.021628,38041374720,45847425024,4096,4096,,,,
2022-08-11 09-39-00,2028.200068,38041247744,45857931264,4096,4096,,,,
2022-08-11 09-39-04,2038.162783,38041038848,45824311296,4096,4096,,,,
2022-08-11 09-39-09,2138.874402,38041468928,45843222528,4096,4096,,,,
2022-08-11 09-39-13,2060.099635,38041341952,45851627520,4096,4096,,,,
2022-08-11 09-39-18,1987.748645,38041071616,45845323776,4096,4096,,,,
2022-08-11 09-39-22,2053.891494,38041165824,45851627520,4096,4096,,,,
2022-08-11 09-39-27,2058.056729,38041493504,45864235008,4096,4096,,,,
2022-08-11 09-39-31,2074.133903,38041001984,45824311296,4096,4096,,,,
2022-08-11 09-39-35,1978.296167,38040969216,45845323776,40960,4096,,,,
2022-08-11 09-39-39,1872.484244,38041055232,45853728768,4096,4096,,,,
2022-08-11 09-39-44,1969.316157,38041198592,45849526272,4096,4096,,,,
2022-08-11 09-39-47,1249.184783,38041559040,45853728768,4096,4096,,,,
2022-08-11 09-39-51,930.7897297,38041300992,45860032512,4096,4096,,,,
2022-08-11 09-39-54,1001.35045,38041223168,45862133760,4096,4096,,,,
2022-08-11 09-39-58,815.0827713,38040731648,45864235008,4096,4096,,,,
2022-08-11 09-40-02,1237.438735,38041096192,45824311296,4096,4096,,,,
2022-08-11 09-40-05,986.8435414,38041284608,45839020032,4096,4096,,,,
2022-08-11 09-40-09,932.4024915,38041374720,45843222528,0,0,,,,
2022-08-11 09-40-12,939.6134042,38041137152,45847425024,0,0,,,,
2022-08-11 09-40-16,987.569581,38041198592,45855830016,0,0,,,,
2022-08-11 09-40-19,940.4438444,38041493504,45860032512,0,0,,,,
2022-08-11 09-40-23,919.3312169,38041456640,45862133760,0,0,,,,
2022-08-11 09-40-26,901.1632334,38041669632,45862133760,0,0,,,,
2022-08-11 09-40-30,892.5899788,38041341952,45860032512,8192,8192,,,,
2022-08-11 09-40-34,906.3048683,38040940544,45824311296,4096,4096,,,,
2022-08-11 09-40-38,1039.87077,38041051136,45839020032,4096,4096,,,,
2022-08-11 09-40-41,1048.059961,38041292800,45849526272,4096,4096,,,,
2022-08-11 09-40-45,1099.840589,38041473024,45857931264,4096,4096,,,,
2022-08-11 09-40-48,981.7349698,37983997952,45805416448,4096,4096,,,,
2022-08-11 09-40-52,1335.835967,38011850752,45795766272,4096,4096,,,,
2022-08-11 09-40-56,969.3985874,38012776448,45808373760,4096,4096,,,,
2022-08-11 09-40-59,905.1252991,38040936448,45843030016,4096,4096,,,,
2022-08-11 09-41-02,791.1782582,38041198592,45847232512,4096,4096,,,,
2022-08-11 09-41-06,1055.419892,38041333760,45855637504,4096,4096,,,,
2022-08-11 09-41-09,845.4934154,38041382912,45861941248,4096,4096,,,,
2022-08-11 09-41-13,932.1835174,38041468928,45861941248,4096,4096,,,,
2022-08-11 09-41-16,896.5733673,38041333760,45864042496,4096,4096,,,,
2022-08-11 09-41-20,866.2291169,38041251840,45864042496,4096,4096,,,,
2022-08-11 09-41-23,1042.405666,38040965120,45824118784,4096,4096,,,,
2022-08-11 09-41-27,891.0185735,38041034752,45843030016,4096,4096,,,,
2022-08-11 09-41-30,891.5697674,38041026560,45849333760,4096,4096,,,,
2022-08-11 09-41-34,940.0067125,38041092096,45855637504,4096,4096,,,,
2022-08-11 09-41-37,989.4595389,38041227264,45861941248,4096,4096,,,,
2022-08-11 09-41-41,1008.545025,38041292800,45859840000,4096,4096,,,,
2022-08-11 09-41-44,834.3522562,38041018368,45861941248,4096,4096,,,,
2022-08-11 09-41-48,954.2902967,38041092096,45859840000,4096,4096,,,,
2022-08-11 09-41-51,789.0745115,38041280512,45859840000,4096,4096,,,,
2022-08-11 09-41-55,941.6444951,38041174016,45864042496,4096,4096,,,,
2022-08-11 09-41-58,1027.143508,38040600576,45824118784,4096,4096,,,,
2022-08-11 09-42-02,977.992278,38040920064,45840928768,4096,4096,,,,
2022-08-11 09-42-05,879.9551395,38040662016,45845131264,4096,4096,,,,
2022-08-11 09-42-09,863.952249,38040875008,45849333760,4096,4096,,,,
2022-08-11 09-42-12,938.1292531,38041104384,45857738752,4096,4096,,,,
2022-08-11 09-42-16,1065.174825,38041272320,45861941248,4096,4096,,,,
2022-08-11 09-42-19,814.2757902,38041083904,45864042496,4096,4096,,,,
2022-08-11 09-42-23,1096.946849,38040715264,45824118784,4096,4096,,,,
2022-08-11 09-42-26,1160.30212,38040920064,45836726272,4096,4096,,,,
2022-08-11 09-42-30,882.4560653,38040739840,45840928768,4096,4096,,,,
2022-08-11 09-42-33,951.5638666,37983899648,45788606464,4096,4096,,,,
2022-08-11 09-42-37,986.3704946,38012547072,45820637184,4096,4096,,,,
2022-08-11 09-42-40,946.2588473,38012592128,45824839680,4096,4096,,,,
2022-08-11 09-42-44,979.3980997,38012276736,45831143424,4096,4096,,,,
2022-08-11 09-42-47,884.9354866,38012248064,45831143424,4096,4096,,,,
2022-08-11 09-42-51,1137.823415,38012555264,45833396224,4096,4096,,,,
2022-08-11 09-42-54,811.3233762,38012645376,45831294976,4096,4096,,,,
2022-08-11 09-42-58,1065.439082,38040039424,45860720640,40960,4096,,,,
2022-08-11 09-43-01,990.4532225,38040854528,45863792640,40960,4096,,,,
2022-08-11 09-43-05,1253.478467,38040256512,45823868928,40960,4096,,,,
2022-08-11 09-43-09,943.063596,38040662016,45840678912,4096,4096,,,,
2022-08-11 09-43-12,797.7917844,38040702976,45844881408,4096,4096,,,,
2022-08-11 09-43-15,772.2248711,38040682496,45849083904,4096,4096,,,,
2022-08-11 09-43-19,902.9880394,38040711168,45853462528,4096,4096,,,,
2022-08-11 09-43-22,970.697441,38040760320,45861867520,4096,4096,,,,
2022-08-11 09-43-26,847.5829384,38040920064,45859766272,4096,4096,,,,
2022-08-11 09-43-29,884.33239,38041346048,45861867520,0,0,,,,
2022-08-11 09-43-33,876.8155833,38040993792,45863968768,0,0,,,,
2022-08-11 09-43-36,896.0519569,38041272320,45863968768,0,0,,,,
2022-08-11 09-43-39,792.9401561,38040383488,45824045056,0,4096,,,,
2022-08-11 09-43-43,866.6809808,38040944640,45838753792,8192,8192,,,,
2022-08-11 09-43-46,883.1620688,38041018368,45849260032,4096,4096,,,,
2022-08-11 09-43-50,874.9096168,38041288704,45853462528,4096,4096,,,,
2022-08-11 09-43-53,911.8038588,38041174016,45857906688,4096,4096,,,,
2022-08-11 09-43-57,1447.518351,38041268224,45864210432,4096,4096,,,,
2022-08-11 09-44-01,1238.820444,38040883200,45824286720,4096,4096,,,,
2022-08-11 09-44-05,1333.629249,37983989760,45786505216,4096,4096,,,,
2022-08-11 09-44-08,1044.278709,38012768256,45816647680,4096,4096,,,,
2022-08-11 09-44-12,903.2312998,38012821504,45820850176,4096,4096,,,,
2022-08-11 09-44-15,972.9170118,38012829696,45827383296,4096,4096,,,,
2022-08-11 09-44-19,1060.951204,38013042688,45833687040,4096,4096,,,,
2022-08-11 09-44-22,871.6759062,38013046784,45831585792,4096,4096,,,,
2022-08-11 09-44-26,1031.284916,38012772352,45796061184,4096,4096,,,,
2022-08-11 09-44-29,891.5382329,38012940288,45810769920,40960,4096,,,,
2022-08-11 09-44-33,911.5266112,38013001728,45817073664,40960,4096,,,,
2022-08-11 09-44-36,805.0400315,38012702720,45821276160,40960,4096,,,,
2022-08-11 09-44-40,993.2296891,38039793664,45856284672,40960,4096,,,,
2022-08-11 09-44-43,822.8758451,38040563712,45861400576,40960,4096,,,,
2022-08-11 09-44-46,819.3404328,38040809472,45861400576,40960,4096,,,,
2022-08-11 09-44-50,916.6342495,38040530944,45863501824,40960,4096,,,,
2022-08-11 09-44-53,878.8447653,38040719360,45859299328,40960,4096,,,,
2022-08-11 09-44-57,773.603358,38040748032,45861400576,4096,4096,,,,
2022-08-11 09-45-00,932.5681492,38039908352,45823578112,4096,4096,,,,
2022-08-11 09-45-04,799.3110872,38040535040,45836185600,4096,4096,,,,
2022-08-11 09-45-07,985.7542716,38040158208,45842489344,4096,4096,,,,
2022-08-11 09-45-11,763.9553568,38040342528,45848793088,4096,4096,,,,
2022-08-11 09-45-14,819.8040316,38040510464,45855096832,4096,4096,,,,
2022-08-11 09-45-18,889.3764239,38040903680,45859299328,4096,4096,,,,
2022-08-11 09-45-21,996.91619,38041006080,45861400576,4096,4096,,,,
2022-08-11 09-45-25,871.3626261,38040817664,45852995584,4096,4096,,,,
2022-08-11 09-45-28,912.9801826,38040797184,45857198080,4096,4096,,,,
2022-08-11 09-45-32,962.3577473,38041141248,45863890944,4096,4096,,,,
2022-08-11 09-45-35,1025.989637,38040690688,45823967232,4096,4096,,,,
2022-08-11 09-45-39,804.8540785,38040743936,45840777216,4096,4096,,,,
2022-08-11 09-45-42,907.5379031,38040879104,45847080960,4096,4096,,,,
2022-08-11 09-45-45,828.795232,38042865664,45857587200,4096,4096,,,,
2022-08-11 09-45-49,885.1342615,38040588288,45861789696,4096,4096,,,,
2022-08-11 09-45-52,1018.722385,38040973312,45861789696,4096,4096,,,,
2022-08-11 09-45-56,954.0663848,38041088000,45859688448,4096,4096,,,,
2022-08-11 09-46-00,1039.118776,38041063424,45861789696,4096,4096,,,,
2022-08-11 09-46-03,965.6737589,38040842240,45855485952,4096,4096,,,,
2022-08-11 09-46-07,877.7345731,38041067520,45857759232,4096,4096,,,,
2022-08-11 09-46-10,1070.543367,38041161728,45857759232,4096,4096,,,,
2022-08-11 09-46-14,912.1602289,38041300992,45861961728,4096,4096,,,,
2022-08-11 09-46-17,1202.374173,38041128960,45859860480,4096,4096,,,,
2022-08-11 09-46-21,1093.258289,38041456640,45864062976,4096,4096,,,,
2022-08-11 09-46-24,1057.346246,38040702976,45824139264,4096,4096,,,,
2022-08-11 09-46-28,971.874218,38040915968,45836746752,4096,4096,,,,
2022-08-11 09-46-31,885.3987523,38041223168,45843050496,4096,4096,,,,
2022-08-11 09-46-35,980.7583569,38040997888,45853556736,4096,4096,,,,
2022-08-11 09-46-38,982.9714238,38041133056,45857759232,4096,4096,,,,
2022-08-11 09-46-42,930.7744335,38041247744,45859860480,4096,4096,,,,
2022-08-11 09-46-45,946.8606304,38041608192,45864062976,40960,4096,,,,
2022-08-11 09-46-49,1056.070202,38041071616,45824139264,4096,4096,,,,
2022-08-11 09-46-52,846.1518562,38041059328,45840949248,0,0,,,,
2022-08-11 09-46-56,857.6914907,38041317376,45851455488,8192,8192,,,,
2022-08-11 09-46-59,888.9324025,38041329664,45859860480,40960,4096,,,,
2022-08-11 09-47-03,967.289134,38041305088,45864062976,40960,4096,,,,
2022-08-11 09-47-07,1201.431789,38040690688,45824139264,4096,4096,,,,
2022-08-11 09-47-10,991.9434629,38041108480,45840949248,40960,4096,,,,
2022-08-11 09-47-14,908.0906698,38041055232,45845151744,40960,4096,,,,
2022-08-11 09-47-17,1179.718493,38041264128,45849354240,4096,4096,,,,
2022-08-11 09-47-21,863.265917,38041219072,45855657984,40960,4096,,,,
2022-08-11 09-47-24,818.710295,38041264128,45859860480,4096,4096,,,,
2022-08-11 09-47-27,883.2107478,38041321472,45861961728,4096,4096,,,,
2022-08-11 09-47-31,984.9677881,38041067520,45859860480,4096,4096,,,,
2022-08-11 09-47-34,862.2872295,38040989696,45861961728,40960,4096,,,,
2022-08-11 09-47-38,1086.572266,38040715264,45824139264,40960,4096,,,,
2022-08-11 09-47-42,946.882489,38041161728,45834645504,4096,4096,,,,
2022-08-11 09-47-45,887.8218452,38040973312,45845151744,4096,4096,,,,
2022-08-11 09-47-49,1842.194865,38041264128,45853773824,4096,4096,,,,
2022-08-11 09-47-53,989.8251589,38041591808,45860077568,4096,4096,,,,
2022-08-11 09-47-56,894.4154622,38041350144,45860077568,4096,4096,,,,
2022-08-11 09-48-00,973.7095895,38041509888,45862178816,4096,4096,,,,
2022-08-11 09-48-03,1119.774611,38041370624,45857976320,4096,4096,,,,
2022-08-11 09-48-07,820.1831692,38041567232,45862178816,4096,4096,,,,
2022-08-11 09-48-10,1053.108457,38041022464,45824356352,4096,4096,,,,
2022-08-11 09-48-14,893.3006674,38041378816,45841166336,4096,4096,,,,
2022-08-11 09-48-17,934.2942639,38041554944,45847470080,4096,4096,,,,
2022-08-11 09-48-21,821.7522659,38041481216,45851672576,40960,4096,,,,
2022-08-11 09-48-24,836.7055154,38041325568,45855875072,40960,4096,,,,
2022-08-11 09-48-27,874.520967,38041341952,45857976320,40960,4096,,,,
2022-08-11 09-48-31,1039.519171,38041612288,45860077568,40960,4096,,,,
2022-08-11 09-48-35,896.5832206,38041358336,45862178816,4096,4096,,,,
2022-08-11 09-48-38,935.1766252,38041366528,45864280064,4096,4096,,,,
2022-08-11 09-48-42,1090.010618,38040932352,45824356352,4096,4096,,,,
2022-08-11 09-48-45,1231.487574,38041419776,45843267584,4096,4096,,,,
2022-08-11 09-48-49,901.5918958,38041346048,45853773824,4096,4096,,,,
2022-08-11 09-48-52,913.437142,38041432064,45857976320,4096,4096,,,,
2022-08-11 09-48-56,911.4653743,38041538560,45857976320,4096,4096,,,,
2022-08-11 09-48-59,852.8823454,38041255936,45862178816,4096,4096,,,,
2022-08-11 09-49-03,947.3472635,38041714688,45860077568,4096,4096,,,,
2022-08-11 09-49-06,768.4453947,38041362432,45860077568,4096,4096,,,,
2022-08-11 09-49-10,791.8860099,38041317376,45862178816,4096,4096,,,,
2022-08-11 09-49-13,1231.05081,38041006080,45824356352,4096,4096,,,,
2022-08-11 09-49-17,881.0457516,38041255936,45832761344,40960,4096,,,,
2022-08-11 09-49-20,872.4231116,38041260032,45847470080,4096,4096,,,,
2022-08-11 09-49-24,1047.255606,38041743360,45851672576,4096,4096,,,,
2022-08-11 09-49-27,861.7095919,38041198592,45855875072,4096,4096,,,,
2022-08-11 09-49-31,834.1138561,38041219072,45860077568,4096,4096,,,,
2022-08-11 09-49-34,941.2214057,38041841664,45864280064,4096,4096,,,,
2022-08-11 09-49-38,997.5153721,38041583616,45862178816,4096,4096,,,,
2022-08-11 09-49-44,490.8122795,38041563136,45857976320,4096,4096,,,,
2022-08-11 09-49-48,743.3257273,38041550848,45862178816,4096,4096,,,,
2022-08-11 09-49-52,948.7267948,38041538560,45862178816,4096,4096,,,,
2022-08-11 09-49-57,629.0187891,38041432064,45860077568,4096,4096,,,,
2022-08-11 09-50-00,848.3065576,38041456640,45862178816,4096,4096,,,,
2022-08-11 09-50-04,1110.18711,37984411648,45801213952,4096,4096,,,,
2022-08-11 09-50-08,1202.194897,38040559616,45863321600,4096,4096,,,,
2022-08-11 09-50-11,1067.661444,38040014848,45823397888,0,0,,,,
2022-08-11 09-50-15,897.9279891,38040227840,45842309120,0,0,,,,
2022-08-11 09-50-18,1038.032543,38040690688,45846511616,8192,8192,,,,
2022-08-11 09-50-22,1054.248339,38040518656,45852815360,4096,4096,,,,
2022-08-11 09-50-25,983.0981183,37984604160,45799112704,4096,4096,,,,
2022-08-11 09-50-29,1262.475707,38039769088,45861056512,4096,4096,,,,
2022-08-11 09-50-32,939.2124145,38040403968,45858955264,4096,4096,,,,
2022-08-11 09-50-36,851.904844,38040244224,45861056512,4096,4096,,,,
2022-08-11 09-50-39,841.1416904,38039912448,45863157760,4096,4096,,,,
2022-08-11 09-50-43,1136.028869,38039842816,45823234048,4096,4096,,,,
2022-08-11 09-50-46,980.1031317,37984051200,45780201472,4096,4096,,,,
2022-08-11 09-50-50,1109.749304,38040461312,45842333696,4096,4096,,,,
2022-08-11 09-50-53,910.6577499,38040211456,45846536192,4096,4096,,,,
2022-08-11 09-50-57,933.8007941,38040182784,45850738688,40960,4096,,,,
2022-08-11 09-51-00,996.7370684,38040494080,45857042432,40960,4096,,,,
2022-08-11 09-51-04,771.6291161,38040793088,45861244928,40960,4096,,,,
2022-08-11 09-51-07,900.6488825,38041214976,45859635200,4096,4096,,,,
2022-08-11 09-51-11,941.2559082,38041116672,45861736448,4096,4096,,,,
2022-08-11 09-51-14,909.471543,38041157632,45859635200,4096,4096,,,,
2022-08-11 09-51-18,1072.343229,38041038848,45855432704,4096,4096,,,,
2022-08-11 09-51-21,982.6083344,38040731648,45859635200,4096,4096,,,,
2022-08-11 09-51-25,881.980198,38041001984,45861736448,4096,4096,,,,
2022-08-11 09-51-28,936.0601352,38041030656,45863837696,4096,4096,,,,
2022-08-11 09-51-32,1020.269088,38040338432,45823913984,4096,4096,,,,
2022-08-11 09-51-35,894.447751,38040694784,45834420224,4096,4096,,,,
2022-08-11 09-51-39,948.8769695,38040801280,45842825216,40960,4096,,,,
2022-08-11 09-51-42,1009.976365,38040481792,45847027712,40960,4096,,,,
2022-08-11 09-51-46,894.2348754,38041034752,45855432704,40960,4096,,,,
2022-08-11 09-51-49,826.6816434,38040842240,45857533952,40960,4096,,,,
2022-08-11 09-51-53,914.7534103,38041083904,45859635200,40960,4096,,,,
2022-08-11 09-51-56,996.8156052,38041350144,45859635200,4096,4096,,,,
2022-08-11 09-52-00,888.1232232,38041047040,45859635200,4096,4096,,,,
2022-08-11 09-52-03,1077.057407,38041051136,45861736448,4096,4096,,,,
2022-08-11 09-52-07,1022.969188,38040707072,45823913984,4096,4096,,,,
2022-08-11 09-52-10,950.5620795,38040686592,45840723968,4096,4096,,,,
2022-08-11 09-52-14,779.1666667,38040530944,45844926464,4096,4096,,,,
2022-08-11 09-52-17,871.2855977,38040788992,45849128960,4096,4096,,,,
2022-08-11 09-52-21,803.5196154,38040756224,45851230208,40960,4096,,,,
2022-08-11 09-52-24,859.1179976,38040420352,45857533952,4096,4096,,,,
2022-08-11 09-52-28,999.3314349,38040825856,45859635200,4096,4096,,,,
2022-08-11 09-52-31,970.0819156,38041272320,45863837696,4096,4096,,,,
2022-08-11 09-52-35,927.2470744,38041968640,45856206848,4096,4096,,,,
2022-08-11 09-52-38,764.6834676,38041522176,45858308096,4096,4096,,,,
2022-08-11 09-52-42,898.8801886,38041427968,45860409344,4096,4096,,,,
2022-08-11 09-52-45,1011.549296,38012600320,45832998912,4096,4096,,,,
2022-08-11 09-52-49,1050.706076,38012825600,45825241088,4096,4096,,,,
2022-08-11 09-52-52,829.8550725,38012952576,45831544832,4096,4096,,,,
2022-08-11 09-52-56,882.0781858,38013214720,45833646080,4096,4096,,,,
2022-08-11 09-52-59,926.7155733,38013186048,45835747328,4096,4096,,,,
2022-08-11 09-53-03,1021.241334,38040662016,45823868928,4096,4096,,,,
2022-08-11 09-53-06,955.2124197,38040739840,45834375168,4096,4096,,,,
2022-08-11 09-53-10,827.0113472,38040535040,45842780160,4096,4096,,,,
2022-08-11 09-53-13,805.6496199,38040895488,45846982656,0,0,,,,
2022-08-11 09-53-17,812.6943228,38040870912,45851185152,4096,4096,,,,
2022-08-11 09-53-20,840.2499572,38040862720,45859590144,4096,4096,,,,
2022-08-11 09-53-24,844.2589804,38041092096,45863792640,4096,4096,,,,
2022-08-11 09-53-27,962.1946135,38040498176,45823868928,40960,4096,,,,
2022-08-11 09-53-31,870.7123113,38040915968,45836713984,45056,8192,,,,
2022-08-11 09-53-34,936.2068966,38040948736,45843017728,40960,4096,,,,
2022-08-11 09-53-37,933.1576711,38041321472,45851422720,40960,4096,,,,
2022-08-11 09-53-41,984.7765071,37984382976,45801213952,4096,4096,,,,
2022-08-11 09-53-45,1057.268505,38012567552,45831225344,4096,4096,,,,
2022-08-11 09-53-48,1411.672131,38011805696,45795504128,4096,4096,,,,
2022-08-11 09-53-52,885.2190947,38012678144,45812314112,4096,4096,,,,
2022-08-11 09-53-55,1137.812182,38012334080,45818617856,4096,4096,,,,
2022-08-11 09-53-59,879.1663136,38041100288,45851234304,4096,4096,,,,
2022-08-11 09-54-02,885.7167062,38040887296,45859639296,4096,4096,,,,
2022-08-11 09-54-06,796.7575534,38040846336,45861740544,4096,4096,,,,
2022-08-11 09-54-09,812.0838154,38040952832,45855436800,4096,4096,,,,
2022-08-11 09-54-13,915.1060748,38040977408,45861740544,4096,4096,,,,
2022-08-11 09-54-16,891.7230873,38040899584,45861740544,4096,4096,,,,
2022-08-11 09-54-20,926.2019434,38041141248,45859639296,4096,4096,,,,
2022-08-11 09-54-23,809.8712446,38041358336,45859639296,4096,4096,,,,
2022-08-11 09-54-27,841.8856129,38041010176,45861740544,32768,4096,,,,
2022-08-11 09-54-30,963.7593985,38040322048,45823918080,4096,4096,,,,
2022-08-11 09-54-33,819.2002728,38040870912,45842829312,4096,4096,,,,
2022-08-11 09-54-37,994.8398872,38041174016,45849436160,4096,4096,,,,
2022-08-11 09-54-40,842.580866,38041088000,45853638656,4096,4096,,,,
2022-08-11 09-54-44,883.4227309,38041128960,45859942400,4096,4096,,,,
2022-08-11 09-54-47,999.3810121,38040965120,45864144896,4096,4096,,,,
2022-08-11 09-54-51,981.4198512,38041116672,45862043648,40960,4096,,,,
2022-08-11 09-54-54,905.4063302,38041280512,45859942400,40960,4096,,,,
2022-08-11 09-54-58,1200.817439,38040846336,45824221184,4096,4096,,,,
2022-08-11 09-55-02,962.5505988,38041337856,45841031168,4096,4096,,,,
2022-08-11 09-55-05,781.8118949,38041165824,45845233664,4096,4096,,,,
2022-08-11 09-55-08,830.88324,38041124864,45851537408,4096,4096,,,,
2022-08-11 09-55-12,1023.098592,38041554944,45853638656,4096,4096,,,,
2022-08-11 09-55-15,805.2019165,38041690112,45857841152,40960,4096,,,,
